Show Date,Show Location,Corp Name,General Effect - TOT,General Effect - TOT_rank,Visual - TOT,Visual - TOT_rank,Music - TOT,Music - TOT_rank,Sub Total,Sub Total_rank,Total,Total_rank
"August 3, 2014","Pittsburgh, PA",Seattle Cascades,29.0,8,21.35,8,21.35,8,71.700,8,71.700,8
"August 3, 2014","Buffalo, NY",Blue Devils,39.4,1,29.1,1,29.05,1,97.550,1,97.550,1
"August 3, 2014","Buffalo, NY",The Cadets,38.8,2,28.45,2,28.65,2,95.900,2,95.900,2
"August 3, 2014","Buffalo, NY",Bluecoats,38.5,3,28.4,3,28.3,4,95.200,3,95.200,3
"August 3, 2014","Buffalo, NY",Carolina Crown,38.5,3,28.1,4,28.55,3,95.150,4,95.150,4
"August 3, 2014","Buffalo, NY",Santa Clara Vanguard,37.8,5,28.1,4,28.15,5,94.050,5,94.050,5
"August 3, 2014","Buffalo, NY",The Cavaliers,37.7,6,27.05,6,27.35,6,92.100,6,92.100,6
"August 3, 2014","Buffalo, NY",Troopers,34.1,7,24.85,7,25.25,7,84.200,7,84.200,7
"August 2, 2014","Allentown, PA",The Cadets,38.05,2,28.6,1,28.5,2,95.150,1,95.150,1
"August 2, 2014","Allentown, PA",Bluecoats,38.2,1,28.15,2,28.55,1,94.900,2,94.900,2
"August 2, 2014","Allentown, PA",Carolina Crown,37.4,3,28.0,3,28.025,3,93.425,3,93.425,3
"August 2, 2014","Allentown, PA",The Cavaliers,36.9,4,27.4,4,27.675,4,91.975,4,91.975,4
"August 2, 2014","Allentown, PA",Madison Scouts,34.85,5,25.8,6,26.25,5,86.900,5,86.900,5
"August 2, 2014","Allentown, PA",Crossmen,34.15,6,25.85,5,25.425,6,85.425,6,85.425,6
"August 2, 2014","Allentown, PA",Troopers,33.65,7,25.15,7,25.0,7,83.800,7,83.800,7
"August 2, 2014","Allentown, PA",Spirit of Atlanta,32.4,8,23.7,9,24.65,8,80.750,8,80.750,8
"August 2, 2014","Allentown, PA",The Academy,31.6,9,24.05,8,24.175,9,79.825,9,79.825,9
"August 2, 2014","Allentown, PA",Mandarins,30.65,10,22.45,10,22.875,10,75.975,10,75.975,10
"August 2, 2014","Allentown, PA",Jersey Surf,30.55,11,22.45,10,22.0,11,75.000,11,75.000,11
"August 1, 2014","Allentown, PA",Blue Devils,38.85,1,29.1,1,28.875,1,96.825,1,96.825,1
"August 1, 2014","Allentown, PA",Santa Clara Vanguard,37.8,2,28.25,2,28.025,2,94.075,2,94.075,2
"August 1, 2014","Allentown, PA",Phantom Regiment,35.95,4,26.7,3,27.1,3,89.750,3,89.750,3
"August 1, 2014","Allentown, PA",Blue Knights,36.2,3,26.35,5,27.05,4,89.600,4,89.600,4
"August 1, 2014","Allentown, PA",Boston Crusaders,34.9,5,26.6,4,26.325,5,87.825,5,87.825,5
"August 1, 2014","Allentown, PA",Blue Stars,34.55,6,26.25,6,26.0,6,86.800,6,86.800,6
"August 1, 2014","Allentown, PA",Colts,33.25,7,25.05,7,23.875,8,82.175,7,82.175,7
"August 1, 2014","Allentown, PA",Oregon Crusaders,31.65,8,22.55,9,24.175,7,78.375,8,78.375,8
"August 1, 2014","Allentown, PA",Pacific Crest,30.95,9,23.2,8,23.2,9,77.350,9,77.350,9
"August 1, 2014","Allentown, PA",Seattle Cascades,28.8,10,21.5,10,21.45,10,71.750,10,71.750,10
"August 1, 2014","Allentown, PA",Pioneer,27.2,11,20.3,11,20.6,11,68.100,11,68.100,11
"July 31, 2014","Quincy, MA",Boston Crusaders,33.9,2,26.5,1,26.8,1,87.200,1,87.200,1
"July 31, 2014","Quincy, MA",Madison Scouts,34.6,1,26.1,2,26.3,2,87.000,2,87.000,2
"July 31, 2014","Quincy, MA",Crossmen,33.0,3,25.5,3,25.75,3,84.250,3,84.250,3
"July 31, 2014","Quincy, MA",Troopers,32.4,4,24.75,4,25.15,4,82.300,4,82.300,4
"July 31, 2014","Quincy, MA",Jersey Surf,30.3,5,22.9,5,22.95,5,76.150,5,76.150,5
"July 31, 2014","Piscataway, NJ",Blue Devils,39.0,1,29.05,1,28.85,1,96.900,1,96.900,1
"July 31, 2014","Piscataway, NJ",The Cadets,37.9,2,28.45,2,28.25,3,94.600,2,94.600,2
"July 31, 2014","Piscataway, NJ",Bluecoats,37.8,3,27.65,4,28.4,2,93.850,3,93.850,3
"July 31, 2014","Piscataway, NJ",Santa Clara Vanguard,37.5,4,27.6,5,28.0,4,93.100,4,93.100,4
"July 31, 2014","Piscataway, NJ",Carolina Crown,37.0,6,27.75,3,27.85,5,92.600,5,92.600,5
"July 31, 2014","Piscataway, NJ",The Cavaliers,37.1,5,27.25,6,27.65,6,92.000,6,92.000,6
"July 31, 2014","Piscataway, NJ",Phantom Regiment,36.1,7,26.8,7,27.1,7,90.000,7,90.000,7
"July 30, 2014","West Chester, PA",The Cadets,37.8,1,28.7,1,28.45,1,94.950,1,94.950,1
"July 30, 2014","West Chester, PA",Bluecoats,37.6,2,28.25,2,28.2,2,94.050,2,94.050,2
"July 30, 2014","West Chester, PA",Carolina Crown,37.1,3,28.2,3,28.1,3,93.400,3,93.400,3
"July 30, 2014","West Chester, PA",The Cavaliers,36.9,4,27.5,4,27.8,4,92.200,4,92.200,4
"July 30, 2014","West Chester, PA",Blue Stars,34.5,5,26.4,5,25.9,5,86.800,5,86.800,5
"July 30, 2014","West Chester, PA",Crossmen,33.2,6,24.9,6,25.05,7,83.150,6,83.150,6
"July 30, 2014","West Chester, PA",Spirit of Atlanta,32.0,8,23.8,8,25.1,6,80.900,7,80.900,7
"July 30, 2014","West Chester, PA",Colts,32.7,7,24.1,7,24.1,8,80.900,7,80.900,7
"July 30, 2014","West Chester, PA",Jersey Surf,29.5,9,22.0,9,22.85,9,74.350,9,74.350,9
"July 29, 2014","Erie, PA",Blue Knights,36.2,1,27.25,1,26.8,1,90.250,1,90.250,1
"July 29, 2014","Erie, PA",Madison Scouts,34.3,2,26.35,2,26.5,2,87.150,2,87.150,2
"July 29, 2014","Erie, PA",Troopers,33.6,3,24.7,3,24.85,3,83.150,3,83.150,3
"July 29, 2014","Erie, PA",Oregon Crusaders,31.9,4,23.7,4,23.75,4,79.350,4,79.350,4
"July 29, 2014","Erie, PA",Pacific Crest,31.7,5,23.15,6,23.5,5,78.350,5,78.350,5
"July 29, 2014","Erie, PA",Mandarins,30.9,6,23.6,5,23.0,6,77.500,6,77.500,6
"July 29, 2014","Erie, PA",Jersey Surf,29.7,7,22.75,7,22.35,7,74.800,7,74.800,7
"July 29, 2014","Erie, PA",Seattle Cascades,28.7,8,21.6,8,21.6,8,71.900,8,71.900,8
"July 29, 2014","Salem, VA",Blue Devils,38.3,1,28.8,1,28.25,1,95.350,1,95.350,1
"July 29, 2014","Salem, VA",Carolina Crown,37.0,2,27.8,2,27.75,2,92.550,2,92.550,2
"July 29, 2014","Salem, VA",The Cavaliers,36.5,3,27.1,3,27.5,3,91.100,3,91.100,3
"July 29, 2014","Salem, VA",Blue Stars,34.5,4,26.55,4,25.8,4,86.850,4,86.850,4
"July 29, 2014","Salem, VA",Colts,33.0,5,24.85,5,24.35,5,82.200,5,82.200,5
"July 29, 2014","Salem, VA",The Academy,31.6,6,23.05,6,24.0,6,78.650,6,78.650,6
"July 29, 2014","Salem, VA",Pioneer,27.4,7,20.7,7,21.05,7,69.150,7,69.150,7
"July 28, 2014","Charleston, WV",Bluecoats,38.0,1,28.4,1,27.85,1,94.250,1,94.250,1
"July 28, 2014","Charleston, WV",Phantom Regiment,35.7,2,26.0,3,26.55,2,88.250,2,88.250,2
"July 28, 2014","Charleston, WV",Boston Crusaders,35.1,3,26.7,2,25.7,3,87.500,3,87.500,3
"July 28, 2014","Charleston, WV",Crossmen,33.9,4,25.25,4,24.55,4,83.700,4,83.700,4
"July 28, 2014","Charleston, WV",Spirit of Atlanta,32.8,5,23.65,5,24.0,5,80.450,5,80.450,5
"July 28, 2014","Charleston, WV",Oregon Crusaders,31.9,6,23.1,6,23.35,6,78.350,6,78.350,6
"July 28, 2014","Charleston, WV",Mandarins,30.9,7,22.5,7,22.55,7,75.950,7,75.950,7
"July 28, 2014","Dublin, OH",Santa Clara Vanguard,37.2,1,27.95,1,27.7,1,92.850,1,92.850,1
"July 28, 2014","Dublin, OH",Blue Knights,35.9,2,26.8,2,26.4,2,89.100,2,89.100,2
"July 28, 2014","Dublin, OH",Madison Scouts,34.1,3,25.85,3,25.65,3,85.600,3,85.600,3
"July 28, 2014","Dublin, OH",Troopers,33.1,4,24.5,4,24.7,4,82.300,4,82.300,4
"July 28, 2014","Dublin, OH",Pacific Crest,30.9,5,23.3,5,22.95,5,77.150,5,77.150,5
"July 28, 2014","Dublin, OH",Jersey Surf,29.3,6,22.7,6,21.6,6,73.600,6,73.600,6
"July 28, 2014","Dublin, OH",Seattle Cascades,28.2,7,21.05,7,21.15,7,70.400,7,70.400,7
"July 27, 2014","Charlotte, NC",Blue Devils,38.8,1,28.45,1,28.0,1,95.250,1,95.250,1
"July 27, 2014","Charlotte, NC",The Cadets,38.0,2,27.95,2,27.8,2,93.750,2,93.750,2
"July 27, 2014","Charlotte, NC",Carolina Crown,37.8,3,27.6,3,27.55,4,92.950,3,92.950,3
"July 27, 2014","Charlotte, NC",Santa Clara Vanguard,37.4,4,27.3,4,27.7,3,92.400,4,92.400,4
"July 27, 2014","Charlotte, NC",The Cavaliers,36.5,5,26.15,5,27.1,5,89.750,5,89.750,5
"July 27, 2014","Charlotte, NC",Phantom Regiment,35.3,6,26.0,6,26.6,6,87.900,6,87.900,6
"July 27, 2014","Charlotte, NC",Spirit of Atlanta,32.4,7,23.45,7,24.5,7,80.350,7,80.350,7
"July 26, 2014","Atlanta, GA",Blue Devils,38.3,1,28.8,1,28.0,1,95.100,1,95.100,1
"July 26, 2014","Atlanta, GA",The Cadets,37.4,2,28.5,2,27.8,2,93.700,2,93.700,2
"July 26, 2014","Atlanta, GA",Bluecoats,37.3,3,27.95,4,27.7,3,92.950,3,92.950,3
"July 26, 2014","Atlanta, GA",Carolina Crown,37.1,4,28.0,3,27.55,5,92.650,4,92.650,4
"July 26, 2014","Atlanta, GA",Santa Clara Vanguard,36.7,5,27.55,5,27.575,4,91.825,5,91.825,5
"July 26, 2014","Atlanta, GA",The Cavaliers,36.1,6,26.4,7,27.15,6,89.650,6,89.650,6
"July 26, 2014","Atlanta, GA",Blue Knights,35.5,7,26.6,6,26.5,8,88.600,7,88.600,7
"July 26, 2014","Atlanta, GA",Phantom Regiment,35.0,8,26.0,10,26.625,7,87.625,8,87.625,8
"July 26, 2014","Atlanta, GA",Boston Crusaders,34.8,9,26.15,9,25.7,9,86.650,9,86.650,9
"July 26, 2014","Atlanta, GA",Blue Stars,34.6,10,26.2,8,25.35,11,86.150,10,86.150,10
"July 26, 2014","Atlanta, GA",Madison Scouts,33.9,11,25.5,11,25.55,10,84.950,11,84.950,11
"July 26, 2014","Atlanta, GA",Crossmen,33.4,12,24.95,12,24.7,12,83.050,12,83.050,12
"July 26, 2014","Atlanta, GA",Troopers,32.8,13,24.25,14,24.625,13,81.675,13,81.675,13
"July 26, 2014","Atlanta, GA",Colts,32.6,14,24.55,13,23.775,15,80.925,14,80.925,14
"July 26, 2014","Atlanta, GA",Spirit of Atlanta,31.85,16,23.65,15,24.2,14,79.700,15,79.700,15
"July 26, 2014","Atlanta, GA",The Academy,32.3,15,23.15,16,23.55,17,79.000,16,79.000,16
"July 26, 2014","Atlanta, GA",Oregon Crusaders,31.3,17,22.85,17,23.675,16,77.825,17,77.825,17
"July 26, 2014","Atlanta, GA",Pacific Crest,30.15,18,22.8,18,23.175,18,76.125,18,76.125,18
"July 26, 2014","Atlanta, GA",Mandarins,30.15,18,22.05,19,23.025,19,75.225,19,75.225,19
"July 26, 2014","Atlanta, GA",Jersey Surf,28.5,21,21.75,20,21.925,20,72.175,20,72.175,20
"July 26, 2014","Atlanta, GA",Seattle Cascades,28.55,20,20.55,21,21.575,21,70.675,21,70.675,21
"July 26, 2014","Atlanta, GA",Pioneer,27.0,22,20.0,22,20.65,22,67.650,22,67.650,22
"July 25, 2014","Huntsville, AL",Blue Knights,35.2,1,26.05,1,26.25,1,87.500,1,87.500,1
"July 25, 2014","Huntsville, AL",Blue Stars,34.2,2,26.05,1,25.65,3,85.900,2,85.900,2
"July 25, 2014","Huntsville, AL",Madison Scouts,34.2,2,25.7,3,25.95,2,85.850,3,85.850,3
"July 25, 2014","Huntsville, AL",Crossmen,33.0,4,24.8,4,24.7,5,82.500,4,82.500,4
